fund_id,asset_class,month,monthly_return,benchmark_return,active_return,avg_aum,month_end_nav,anomaly_count,sharpe_ratio
PAM0042,Alternative,2020-05,0.016676,0.015984,0.000692,440546095.02,35.1456,0,0.1088
PAM0042,Alternative,2020-06,0.041912,0.030488,0.011424,469604271.77,36.5849,0,0.2056
PAM0042,Alternative,2020-07,-0.005245,-0.009177,0.003932,459958412.72,34.4849,1,-0.0216
PAM0042,Alternative,2020-08,0.136422,0.118927,0.017495,499793941.9,39.3649,0,0.4492
PAM0042,Alternative,2020-09,0.031663,0.014737,0.016926,538954106.1,40.5423,0,0.1384
PAM0042,Alternative,2020-10,-0.045034,-0.07843,0.033396,529433114.05,38.6876,0,-0.2217
PAM0042,Alternative,2020-11,-0.043486,-0.056679,0.013193,487771275.69,36.9796,0,-0.2152
PAM0042,Alternative,2020-12,0.101809,0.095938,0.005871,520637417.34,38.8522,1,0.7094
PAM0042,Alternative,2021-01,0.13081,0.161193,-0.030383,587424610.8,44.1822,0,0.6019
PAM0042,Alternative,2021-02,-0.102526,-0.084962,-0.017564,586159230.49,39.8053,0,-0.5096
PAM0042,Alternative,2021-03,0.026778,0.017992,0.008786,553494092.49,42.8127,1,0.107
PAM0042,Alternative,2021-04,-0.038393,-0.033628,-0.004765,572739110.9,41.0796,0,-0.1457
PAM0042,Alternative,2021-05,-0.074936,-0.050322,-0.024614,528387382.25,38.0501,0,-0.3798
PAM0042,Alternative,2021-06,0.10167,0.101471,0.000199,520682760.95,42.001,0,0.4017
PAM0042,Alternative,2021-07,-0.033754,-0.048707,0.014953,541379146.01,40.5276,0,-0.158
PAM0042,Alternative,2021-08,0.070335,0.098705,-0.02837,556266079.64,43.4272,0,0.4264
PAM0042,Alternative,2021-09,0.017664,0.025844,-0.00818,590141196.02,41.8672,1,0.0665
PAM0042,Alternative,2021-10,-0.152507,-0.142933,-0.009574,543090511.09,35.8723,0,-0.7994
PAM0042,Alternative,2021-11,0.052224,0.058136,-0.005912,504852410.48,37.7154,0,0.2355
PAM0042,Alternative,2021-12,0.077216,0.070165,0.007051,552416009.32,42.6744,1,0.3333
PAM0042,Alternative,2022-01,0.097252,0.091338,0.005914,589175880.67,46.9384,0,0.4551
PAM0042,Alternative,2022-02,-0.073692,-0.075059,0.001367,580693827.41,43.5414,0,-0.3993
PAM0042,Alternative,2022-03,-0.012128,-0.026798,0.01467,562839634.94,45.015,1,-0.0438
PAM0042,Alternative,2022-04,0.014876,0.002057,0.012819,568996155.23,47.8759,1,0.0656
PAM0042,Alternative,2022-05,-0.057795,-0.070902,0.013107,538456749.54,45.1067,0,-0.2854
PAM0042,Alternative,2022-06,-0.048805,-0.072908,0.024103,517832237.31,42.8409,0,-0.1928
PAM0042,Alternative,2022-07,-0.065915,-0.06881,0.002895,473609468.97,40.0537,0,-0.3713
PAM0042,Alternative,2022-08,0.058734,0.046676,0.012058,482773227.17,42.3451,0,0.2228
PAM0042,Alternative,2022-09,-0.101951,-0.105568,0.003617,451780944.05,38.1431,0,-0.4336
PAM0042,Alternative,2022-10,-0.00851,-0.02776,0.01925,435612108.18,35.8677,1,-0.0411
PAM0042,Alternative,2022-11,-0.010637,-0.036201,0.025564,438485558.32,35.4291,0,-0.0532
PAM0042,Alternative,2022-12,-0.077494,-0.094664,0.01717,408987719.85,32.6927,0,-0.3034
PAM0042,Alternative,2023-01,-0.007129,0.008949,-0.016078,394430201.89,30.8024,1,-0.0432
PAM0042,Alternative,2023-02,0.075079,0.081502,-0.006423,403183078.22,34.7296,3,0.4136
PAM0042,Alternative,2023-03,-0.056845,-0.046847,-0.009998,400943326.28,32.7283,0,-0.2414
PAM0042,Alternative,2023-04,0.083016,0.061787,0.021229,404135982.12,35.477,0,0.3428
PAM0042,Alternative,2023-05,0.028404,0.026063,0.002341,439965268.76,36.4301,0,0.1363
PAM0042,Alternative,2023-06,-0.026056,-0.053941,0.027885,442920352.58,35.4171,0,-0.1152
PAM0042,Alternative,2023-07,-0.029431,-0.036581,0.00715,435858323.34,34.3295,0,-0.1407
PAM0042,Alternative,2023-08,0.041233,0.057787,-0.016554,445518628.88,35.7245,0,0.2326
PAM0042,Alternative,2023-09,0.016541,-0.006075,0.022616,471375050.09,36.1999,0,0.057
PAM0042,Alternative,2023-10,-0.011175,-0.009982,-0.001193,454696507.36,35.7009,0,-0.0437
PAM0042,Alternative,2023-11,0.001707,-0.017436,0.019143,443170384.69,33.8884,1,0.0069
PAM0042,Alternative,2023-12,-0.073308,-0.068348,-0.00496,435357580.71,31.4325,0,-0.3448
PAM0042,Alternative,2024-01,-0.046472,-0.058398,0.011926,392432877.72,29.9267,0,-0.1918
PAM0042,Alternative,2024-02,-0.138777,-0.123653,-0.015124,375742210.11,25.9471,0,-0.4709
PAM0042,Alternative,2024-03,0.029082,0.060408,-0.031326,343833758.02,25.3085,1,0.1112
PAM0042,Alternative,2024-04,0.178998,0.17977,-0.000772,384017013.21,30.1965,0,0.8834
PAM0042,Alternative,2024-05,-0.054154,-0.049471,-0.004683,399316138.25,28.5619,0,-0.2992
PAM0042,Alternative,2024-06,0.106267,0.109773,-0.003506,408921972.06,31.7031,0,0.5058
PAM0042,Alternative,2024-07,0.009003,0.041132,-0.032129,432250373.74,31.9131,0,0.0383
PAM0042,Alternative,2024-08,0.048314,0.061567,-0.013253,438055129.81,33.4111,0,0.2008
PAM0042,Alternative,2024-09,0.051779,0.050278,0.001501,469160948.31,35.112,0,0.2265
PAM0042,Alternative,2024-10,0.032173,0.041544,-0.009371,500536567.27,32.6631,2,0.1559
PAM0042,Alternative,2024-11,-0.063186,-0.070074,0.006888,469559383.05,30.5805,0,-0.2471
PAM0042,Alternative,2024-12,0.013302,0.00343,0.009872,465912599.97,30.9483,0,0.0741
PAM0043,Alternative,2020-01,0.034575,0.028839,0.005736,303749652.84,11.7901,0,0.1454
PAM0043,Alternative,2020-02,-0.042436,-0.04181,-0.000626,293424986.42,11.2728,0,-0.1689
PAM0043,Alternative,2020-03,-0.065704,-0.039989,-0.025715,290661367.58,10.527,0,-0.2632
PAM0043,Alternative,2020-04,-0.185295,-0.174203,-0.011092,249414801.87,9.1549,1,-0.7827
PAM0043,Alternative,2020-05,0.042972,0.045763,-0.002791,237466120.7,9.5269,0,0.154
PAM0043,Alternative,2020-06,-0.074059,-0.055481,-0.018578,232402910.93,8.8311,0,-0.3694
PAM0043,Alternative,2020-07,-0.042318,-0.040416,-0.001902,219295061.84,8.4484,0,-0.2011
PAM0043,Alternative,2020-08,0.028661,0.02304,0.005621,211089627.22,8.6774,0,0.1311
PAM0043,Alternative,2020-09,0.026928,0.011383,0.015545,211626584.66,8.8882,0,0.1018
PAM0043,Alternative,2020-10,-0.074613,-0.073432,-0.001181,209059717.31,8.2284,0,-0.3116
PAM0043,Alternative,2020-11,0.10109,0.131202,-0.030112,216184187.74,8.6316,1,0.4832
PAM0043,Alternative,2020-12,-0.040212,-0.054543,0.014331,221849644.69,8.2762,0,-0.1969
PAM0043,Alternative,2021-01,-0.030917,-0.017191,-0.013726,210440282.13,7.9988,0,-0.1102
PAM0043,Alternative,2021-02,-0.111491,-0.115577,0.004086,197880397.94,7.1445,0,-0.6426
PAM0043,Alternative,2021-03,0.016204,0.019206,-0.003002,188696208.0,7.243,0,0.0672
PAM0043,Alternative,2021-04,0.004472,0.005233,-0.000761,197389339.91,7.2502,0,0.0155
PAM0043,Alternative,2021-05,-0.056042,-0.070839,0.014797,187338814.33,6.8435,0,-0.2803
PAM0043,Alternative,2021-06,0.074179,0.052946,0.021233,189068513.44,7.3487,0,0.2837
PAM0043,Alternative,2021-07,-0.035409,-0.066321,0.030912,194544346.69,7.0799,0,-0.1698
PAM0043,Alternative,2021-08,0.041795,0.044073,-0.002278,199863013.6,7.3627,0,0.1669
PAM0043,Alternative,2021-09,0.012041,0.007169,0.004872,203644028.78,7.4352,0,0.0525
PAM0043,Alternative,2021-10,0.009422,-0.006397,0.015819,197670058.51,7.498,0,0.0594
PAM0043,Alternative,2021-11,0.061025,0.064953,-0.003928,206171409.68,7.9511,0,0.2609
PAM0043,Alternative,2021-12,-0.00753,-0.033374,0.025844,211405845.09,7.877,0,-0.0371
PAM0043,Alternative,2022-01,0.020535,0.017237,0.003298,210708130.17,8.0236,0,0.089
PAM0043,Alternative,2022-02,-0.006423,-0.016678,0.010255,221471776.33,7.9554,0,-0.0273
PAM0043,Alternative,2022-03,0.123665,0.116238,0.007427,231024099.93,8.978,0,0.5216
PAM0043,Alternative,2022-04,-0.054297,-0.041454,-0.012843,238466639.49,8.0627,1,-0.2512
PAM0043,Alternative,2022-05,0.074717,0.07213,0.002587,233332004.94,8.6675,0,0.3206
PAM0043,Alternative,2022-06,0.051726,0.04863,0.003096,247543708.51,9.1062,0,0.2204
PAM0043,Alternative,2022-07,-0.03935,-0.003331,-0.036019,247911157.59,8.7364,0,-0.1733
PAM0043,Alternative,2022-08,0.064461,0.07316,-0.008699,256968403.67,9.2954,0,0.2784
PAM0043,Alternative,2022-09,0.122937,0.1627,-0.039763,292420538.85,10.4706,0,0.4201
PAM0043,Alternative,2022-10,0.062808,0.078987,-0.016179,307030863.87,11.13,0,0.3094
PAM0043,Alternative,2022-11,0.049051,0.039832,0.009219,332271097.75,11.0726,1,0.1861
PAM0043,Alternative,2022-12,0.220809,0.218368,0.002441,367249359.45,13.7709,0,1.1042
PAM0043,Alternative,2023-01,0.069855,0.035881,0.033974,412662833.87,14.7358,0,0.3155
PAM0043,Alternative,2023-02,-0.016177,-0.003392,-0.012785,426655295.92,15.198,1,-0.0757
PAM0043,Alternative,2023-03,0.028937,0.038821,-0.009884,432476519.22,15.6124,0,0.1348
PAM0043,Alternative,2023-04,-0.029977,-0.056272,0.026295,430921897.79,15.131,0,-0.1603
PAM0043,Alternative,2023-05,0.038067,0.015949,0.022118,414800219.62,16.4657,1,0.1655
PAM0043,Alternative,2023-06,0.127279,0.142001,-0.014722,463892817.31,19.5895,1,0.5778
PAM0043,Alternative,2023-07,-0.099246,-0.100192,0.000946,467324329.72,17.6896,0,-0.3939
PAM0043,Alternative,2023-08,-0.012504,-0.035891,0.023387,450221752.17,17.4326,0,-0.057
PAM0043,Alternative,2023-09,0.001611,0.007864,-0.006253,433288406.54,18.2958,1,0.0071
PAM0043,Alternative,2023-10,-0.049885,-0.044814,-0.005071,419000004.95,17.3726,0,-0.2384
PAM0043,Alternative,2023-11,0.00524,0.026324,-0.021084,428444041.1,16.5544,1,0.0228
PAM0043,Alternative,2023-12,-0.096895,-0.119939,0.023044,397961300.66,14.9931,0,-0.4416
PAM0043,Alternative,2024-01,0.103874,0.082307,0.021567,404543051.16,16.6009,0,0.513
PAM0043,Alternative,2024-02,0.087658,0.098,-0.010342,433539967.24,18.0863,0,0.4113
PAM0043,Alternative,2024-03,0.157115,0.165269,-0.008154,482006967.06,21.1232,0,0.8571
PAM0043,Alternative,2024-04,0.001564,0.01096,-0.009396,540401206.38,21.1138,0,0.0071
PAM0043,Alternative,2024-05,-0.085043,-0.069209,-0.015834,514294780.1,19.3521,0,-0.4062
PAM0043,Alternative,2024-06,-0.014541,-0.031045,0.016504,476428113.62,19.0485,0,-0.0798
PAM0043,Alternative,2024-07,-0.149532,-0.170031,0.020499,448512247.17,17.1906,1,-0.8376
PAM0043,Alternative,2024-08,-0.124409,-0.088609,-0.0358,381248856.21,15.1556,0,-0.7273
PAM0043,Alternative,2024-09,-0.052844,-0.032292,-0.020552,358729852.87,14.3554,0,-0.2894
PAM0043,Alternative,2024-10,0.02793,0.005964,0.021966,337577468.98,14.7235,0,0.1142
PAM0043,Alternative,2024-11,-0.038216,-0.043776,0.00556,333854941.65,13.4245,1,-0.1432
PAM0043,Alternative,2024-12,-0.08292,-0.064375,-0.018545,320609057.77,12.321,0,-0.3275
PAM0044,Alternative,2020-01,-0.023649,-0.029969,0.00632,331734566.52,7.1986,1,-0.0901
PAM0044,Alternative,2020-02,0.06373,0.071542,-0.007812,331178567.59,7.6631,0,0.3757
PAM0044,Alternative,2020-03,-0.065755,-0.071696,0.005941,315581765.58,7.157,0,-0.2717
PAM0044,Alternative,2020-04,-0.060538,-0.07403,0.013492,303643920.97,6.3783,1,-0.2164
PAM0044,Alternative,2020-05,0.092433,0.077083,0.01535,320491841.56,6.9787,0,0.3858
PAM0044,Alternative,2020-06,0.032583,0.018282,0.014301,327588195.87,7.2032,0,0.2177
PAM0044,Alternative,2020-07,-0.064131,-0.060651,-0.00348,320510402.78,7.083,1,-0.3578
PAM0044,Alternative,2020-08,0.035033,0.029456,0.005577,319774927.65,7.3266,0,0.2016
PAM0044,Alternative,2020-09,0.031775,0.033784,-0.002009,327919136.41,7.5451,0,0.1336
PAM0044,Alternative,2020-10,-0.00812,-0.025395,0.017275,339651245.78,7.0956,1,-0.0371
PAM0044,Alternative,2020-11,0.049601,0.051091,-0.00149,341760017.95,7.4384,0,0.203
PAM0044,Alternative,2020-12,0.047356,0.052883,-0.005527,358450826.4,8.1681,1,0.1969
PAM0044,Alternative,2021-01,0.100572,0.133827,-0.033255,401130235.74,9.4637,1,0.4576
PAM0044,Alternative,2021-02,-0.009345,0.004921,-0.014266,405996800.71,9.3653,0,-0.0547
PAM0044,Alternative,2021-03,0.061327,0.051526,0.009801,410449552.37,9.9263,0,0.2297
PAM0044,Alternative,2021-04,0.106866,0.085939,0.020927,464438425.15,9.9514,2,0.559
PAM0044,Alternative,2021-05,0.030077,0.036374,-0.006297,470946910.33,10.1983,2,0.1083
PAM0044,Alternative,2021-06,0.029503,0.021401,0.008102,498243935.42,10.4908,0,0.1698
PAM0044,Alternative,2021-07,0.006823,-0.002812,0.009635,497746567.01,10.0249,1,0.0456
PAM0044,Alternative,2021-08,0.012519,0.020094,-0.007575,500158708.79,10.1223,0,0.048
PAM0044,Alternative,2021-09,-0.037143,-0.003978,-0.033165,489834768.38,9.7315,0,-0.1611
PAM0044,Alternative,2021-10,0.011041,0.06052,-0.049479,486760537.67,9.3162,1,0.0379
PAM0044,Alternative,2021-11,0.014819,0.003198,0.011621,492493754.55,9.4397,0,0.0753
PAM0044,Alternative,2021-12,0.041161,0.077622,-0.036461,498724001.61,9.8185,0,0.2035
PAM0044,Alternative,2022-01,-0.034887,-0.026335,-0.008552,504315473.52,9.4713,0,-0.2112
PAM0044,Alternative,2022-02,0.081177,0.095359,-0.014182,516471438.42,10.2599,0,0.4881
PAM0044,Alternative,2022-03,-0.105321,-0.117756,0.012435,496377534.34,9.2092,0,-0.4426
PAM0044,Alternative,2022-04,0.05407,0.065773,-0.011703,498629975.37,9.7062,0,0.2836
PAM0044,Alternative,2022-05,-0.02608,-0.034786,0.008706,496259872.23,9.4411,0,-0.1325
PAM0044,Alternative,2022-06,0.124372,0.125858,-0.001486,516025465.0,10.669,0,0.6055
PAM0044,Alternative,2022-07,1.3e-05,-0.009654,0.009667,561062777.96,8.2406,5,0.0001
PAM0044,Alternative,2022-08,-0.00822,0.003539,-0.011759,562569556.44,8.1551,0,-0.0365
PAM0044,Alternative,2022-09,0.007834,-0.00731,0.015144,542783571.42,8.2071,0,0.0416
PAM0044,Alternative,2022-10,0.074125,0.100317,-0.026192,560455234.8,8.8208,0,0.3382
PAM0044,Alternative,2022-11,0.110054,0.112071,-0.002017,634976352.69,9.8278,0,0.5481
PAM0044,Alternative,2022-12,-0.002784,0.018103,-0.020887,667580193.68,9.7852,0,-0.0143
PAM0044,Alternative,2023-01,0.133734,0.105789,0.027945,717637274.44,11.1421,0,0.4591
PAM0044,Alternative,2023-02,0.021381,0.03518,-0.013799,770629859.26,11.9229,1,0.0843
PAM0044,Alternative,2023-03,-0.024022,-0.010472,-0.01355,799966674.38,11.6155,0,-0.11
PAM0044,Alternative,2023-04,0.007897,-0.013138,0.021035,747554324.25,11.6871,0,0.0367
PAM0044,Alternative,2023-05,0.180713,0.161394,0.019319,827347274.84,13.2556,1,0.7118
PAM0044,Alternative,2023-06,0.066832,0.063963,0.002869,953412823.25,14.1397,0,0.2926
PAM0044,Alternative,2023-07,0.066133,0.054469,0.011664,1002557222.78,14.3352,1,0.4168
PAM0044,Alternative,2023-08,-0.031509,-0.026754,-0.004755,999096696.12,13.8748,0,-0.1967
PAM0044,Alternative,2023-09,0.034478,0.051165,-0.016687,1024446806.1,14.3374,0,0.1692
PAM0044,Alternative,2023-10,-0.160162,-0.177734,0.017572,967249649.0,12.1772,0,-0.6535
PAM0044,Alternative,2023-11,0.042453,0.013455,0.028998,896437596.13,12.6918,0,0.2717
PAM0044,Alternative,2023-12,0.185893,0.175684,0.010209,1057888053.13,16.0046,1,0.8306
PAM0044,Alternative,2024-01,0.080033,0.056085,0.023948,1143127511.0,15.611,2,0.3539
PAM0044,Alternative,2024-02,0.021649,0.035679,-0.01403,1221682260.7,15.9205,0,0.0962
PAM0044,Alternative,2024-03,-0.042603,-0.044709,0.002106,1196951625.46,15.2422,0,-0.2806
PAM0044,Alternative,2024-04,-0.019781,-0.003488,-0.016293,1160511786.33,14.9221,0,-0.1066
PAM0044,Alternative,2024-05,0.006493,0.002668,0.003825,1126754317.9,14.9821,0,0.0272
PAM0044,Alternative,2024-06,-0.053636,-0.07217,0.018534,1098037171.48,14.1891,0,-0.4015
PAM0044,Alternative,2024-07,-0.031992,-0.036496,0.004504,1056132498.59,13.724,0,-0.1843
PAM0044,Alternative,2024-08,0.096473,0.074281,0.022192,1081439153.26,15.0631,0,0.3485
PAM0044,Alternative,2024-09,-0.027839,-0.013923,-0.013916,1123159780.7,14.6264,0,-0.1414
PAM0044,Alternative,2024-10,-0.052232,-0.057095,0.004863,1100476758.31,13.857,0,-0.2602
PAM0044,Alternative,2024-11,0.025933,0.022624,0.003309,1062539682.71,14.1939,0,0.1182
PAM0044,Alternative,2024-12,-0.115192,-0.111039,-0.004153,1007705617.91,12.6146,0,-0.479
PAM0045,Alternative,2020-01,-0.013994,0.003117,-0.017111,70484267.53,29.419,1,-0.0688
PAM0045,Alternative,2020-02,0.066759,0.071245,-0.004486,72029678.97,32.9812,1,0.3804
PAM0045,Alternative,2020-03,-0.126984,-0.134097,0.007113,67657215.36,28.9356,0,-0.4376
PAM0045,Alternative,2020-04,-0.075585,-0.08031,0.004725,64002962.11,26.7389,0,-0.2724
PAM0045,Alternative,2020-05,0.145391,0.148059,-0.002668,64825542.82,30.8685,0,0.8063
PAM0045,Alternative,2020-06,0.011438,0.006041,0.005397,71247771.52,29.6037,1,0.0525
PAM0045,Alternative,2020-07,0.111593,0.090759,0.020834,76951636.69,33.0257,0,0.5263
PAM0045,Alternative,2020-08,-0.111108,-0.108014,-0.003094,75812535.61,29.5094,0,-0.6495
PAM0045,Alternative,2020-09,0.030675,0.036334,-0.005659,74236942.91,30.3667,0,0.1389
PAM0045,Alternative,2020-10,-0.094622,-0.099195,0.004573,72194320.04,27.5456,0,-0.3764
PAM0045,Alternative,2020-11,0.041477,0.04734,-0.005863,69344131.27,28.6765,0,0.2364
PAM0045,Alternative,2020-12,0.092226,0.121818,-0.029592,71870827.31,31.3914,0,0.483
PAM0045,Alternative,2021-01,-0.039202,-0.049585,0.010383,75901210.74,33.185,2,-0.1487
PAM0045,Alternative,2021-02,0.054057,0.054992,-0.000935,72483124.68,34.963,0,0.2483
PAM0045,Alternative,2021-03,-0.031451,-0.042056,0.010605,74112591.34,33.8194,0,-0.156
PAM0045,Alternative,2021-04,0.023221,0.027216,-0.003995,75335452.82,34.5544,0,0.1146
PAM0045,Alternative,2021-05,-0.049041,-0.077238,0.028197,73961879.22,32.8498,0,-0.2535
PAM0045,Alternative,2021-06,-0.067683,-0.067131,-0.000552,69795851.61,30.575,0,-0.2204
PAM0045,Alternative,2021-07,0.069582,0.102707,-0.033125,68770323.18,34.3039,1,0.2503
PAM0045,Alternative,2021-08,-0.060796,-0.04059,-0.020206,69404408.15,32.1966,0,-0.2477
PAM0045,Alternative,2021-09,-0.032156,-0.024,-0.008156,64744745.64,31.1292,0,-0.1674
PAM0045,Alternative,2021-10,-0.080467,-0.082538,0.002071,61319870.63,28.68,0,-0.4432
PAM0045,Alternative,2021-11,-0.055569,-0.078109,0.02254,58250852.26,27.0817,0,-0.275
PAM0045,Alternative,2021-12,-0.136766,-0.126435,-0.010331,50819115.82,23.5627,0,-0.6422
PAM0045,Alternative,2022-01,0.000949,-0.011484,0.012433,50233545.71,24.7025,1,0.0038
PAM0045,Alternative,2022-02,-0.011568,-0.029463,0.017895,49296706.44,24.3663,0,-0.0487
PAM0045,Alternative,2022-03,0.048777,0.073547,-0.02477,47887790.54,25.5231,0,0.2107
PAM0045,Alternative,2022-04,-0.104073,-0.116023,0.01195,48399266.4,22.9381,0,-0.4202
PAM0045,Alternative,2022-05,-0.079366,-0.069181,-0.010185,45204147.55,21.115,0,-0.2829
PAM0045,Alternative,2022-06,-0.029765,-0.020072,-0.009693,41937076.54,20.4386,0,-0.1152
PAM0045,Alternative,2022-07,-0.054475,-0.061451,0.006976,42269408.81,20.2719,1,-0.2206
PAM0045,Alternative,2022-08,0.024384,0.037224,-0.01284,39668745.21,20.7356,0,0.1219
PAM0045,Alternative,2022-09,-0.004214,-0.002275,-0.001939,39321315.51,20.6023,0,-0.0182
PAM0045,Alternative,2022-10,0.046013,0.082216,-0.036203,40001359.47,21.5299,0,0.2086
PAM0045,Alternative,2022-11,-0.031598,-0.079066,0.047468,38254979.03,20.7831,0,-0.1062
PAM0045,Alternative,2022-12,-0.040897,-0.077955,0.037058,39237439.9,19.9226,0,-0.2269
PAM0045,Alternative,2023-01,0.099797,0.096524,0.003273,39834819.32,21.9773,0,0.5405
PAM0045,Alternative,2023-02,-0.030127,-0.034944,0.004817,42321605.39,21.2938,0,-0.1543
PAM0045,Alternative,2023-03,0.056725,0.066474,-0.009749,42119926.88,22.4891,0,0.2614
PAM0045,Alternative,2023-04,0.008957,0.015155,-0.006198,43423508.84,22.6665,0,0.0527
PAM0045,Alternative,2023-05,0.010293,-0.007083,0.017376,43504246.03,22.8431,0,0.0428
PAM0045,Alternative,2023-06,0.087727,0.082521,0.005206,46516903.8,24.8789,0,0.3812
PAM0045,Alternative,2023-07,0.075754,0.080596,-0.004842,49574047.06,26.791,0,0.3797
PAM0045,Alternative,2023-08,-0.01016,0.00086,-0.01102,49863233.55,26.4598,0,-0.0444
PAM0045,Alternative,2023-09,0.050483,0.051154,-0.000671,51896348.15,27.803,0,0.3322
PAM0045,Alternative,2023-10,0.075602,0.076793,-0.001191,54673781.4,29.8971,0,0.2875
PAM0045,Alternative,2023-11,0.066944,0.082506,-0.015562,58652990.86,31.9065,0,0.3225
PAM0045,Alternative,2023-12,-0.081715,-0.061909,-0.019806,59045740.4,29.3468,0,-0.3902
PAM0045,Alternative,2024-01,0.01878,0.055273,-0.036493,56202367.14,29.8324,0,0.0808
PAM0045,Alternative,2024-02,-0.066615,-0.066,-0.000615,55319733.25,27.849,0,-0.2915
PAM0045,Alternative,2024-03,0.053143,0.058782,-0.005639,54666861.16,29.3047,0,0.2284
PAM0045,Alternative,2024-04,-0.089937,-0.103578,0.013641,53662413.95,26.7189,0,-0.3904
PAM0045,Alternative,2024-05,0.026881,0.026554,0.000327,53992470.36,27.3742,0,0.1091
PAM0045,Alternative,2024-06,-0.03242,-0.022701,-0.009719,52575076.45,26.4184,0,-0.1129
PAM0045,Alternative,2024-07,0.05711,0.046677,0.010433,53679542.83,29.2652,1,0.2018
PAM0045,Alternative,2024-08,0.020849,0.055067,-0.034218,55381753.69,29.8526,0,0.1367
PAM0045,Alternative,2024-09,-0.019413,-0.050968,0.031555,56266879.16,29.1995,0,-0.0747
PAM0045,Alternative,2024-10,-0.052261,-0.0559,0.003639,53148083.61,27.6651,0,-0.2686
PAM0045,Alternative,2024-11,0.024331,0.022049,0.002282,52579480.37,29.7025,1,0.1072
PAM0045,Alternative,2024-12,-0.011441,-0.014325,0.002884,52703130.15,29.329,0,-0.0668
PAM0046,Money Market,2020-01,0.007363,0.00833,-0.000967,2448351991.85,103.931,0,0.3732
PAM0046,Money Market,2020-02,-0.001879,-0.00431,0.002431,2467716318.07,103.734,0,-0.0832
PAM0046,Money Market,2020-03,-0.00434,-0.004998,0.000658,2449193523.13,103.2827,0,-0.1956
PAM0046,Money Market,2020-04,0.004191,0.004225,-3.4e-05,2444703146.46,103.7148,0,0.2021
PAM0046,Money Market,2020-05,0.020021,0.017923,0.002098,2478861026.57,105.8097,0,1.0438
PAM0046,Money Market,2020-06,0.017228,0.017433,-0.000205,2507364646.55,107.6465,0,0.9893
PAM0046,Money Market,2020-07,0.007237,0.005831,0.001406,2517975320.36,108.4263,0,0.3504
PAM0046,Money Market,2020-08,0.01168,0.010523,0.001157,2541506557.73,109.6985,0,0.6144
PAM0046,Money Market,2020-09,0.012402,0.010508,0.001894,2582846468.02,116.3274,3,0.751
PAM0046,Money Market,2020-10,0.013599,0.013805,-0.000206,2637333677.86,117.9181,0,0.7548
PAM0046,Money Market,2020-11,0.009372,0.010861,-0.001489,2661230562.83,119.0263,0,0.4433
PAM0046,Money Market,2020-12,0.015758,0.017254,-0.001496,2678700447.25,120.9127,0,0.6022
PAM0046,Money Market,2021-01,0.010806,0.008369,0.002437,2715410769.21,122.2233,0,0.4666
PAM0046,Money Market,2021-02,0.001119,0.000971,0.000148,2728029491.32,122.3588,0,0.0675
PAM0046,Money Market,2021-03,0.00634,0.00469,0.00165,2728531160.4,123.1352,0,0.3849
PAM0046,Money Market,2021-04,0.00535,0.003756,0.001594,2753644732.51,123.7928,0,0.2448
PAM0046,Money Market,2021-05,0.018255,0.016575,0.00168,2790649230.84,126.0711,0,1.2025
PAM0046,Money Market,2021-06,0.016871,0.016881,-1e-05,2836121658.47,134.6237,1,0.7882
PAM0046,Money Market,2021-07,0.013112,0.012204,0.000908,2895525945.78,143.2183,1,0.8041
PAM0046,Money Market,2021-08,0.021175,0.019667,0.001508,2949470095.0,146.2783,0,0.92
PAM0046,Money Market,2021-09,0.014397,0.012266,0.002131,3007949133.53,148.3957,0,0.6632
PAM0046,Money Market,2021-10,0.011857,0.013484,-0.001627,3065216271.84,150.1637,0,0.7848
PAM0046,Money Market,2021-11,0.020922,0.018567,0.002355,3132133520.82,153.3353,0,1.2263
PAM0046,Money Market,2021-12,0.021556,0.022445,-0.000889,3177034727.06,156.673,0,1.2314
PAM0046,Money Market,2022-01,0.007536,0.007867,-0.000331,3206056623.69,165.7481,1,0.3624
PAM0046,Money Market,2022-02,-0.005256,-0.00407,-0.001186,3196998927.5,173.1202,1,-0.2595
PAM0046,Money Market,2022-03,0.00182,-0.001907,0.003727,3198946288.09,173.4322,0,0.0907
PAM0046,Money Market,2022-04,0.002586,0.003449,-0.000863,3224485396.62,173.8791,0,0.1466
PAM0046,Money Market,2022-05,0.006371,0.005876,0.000495,3230365670.82,174.9883,0,0.3785
PAM0046,Money Market,2022-06,0.010427,0.010951,-0.000524,3243096623.39,185.6605,1,0.6601
PAM0046,Money Market,2022-07,0.001946,0.001518,0.000428,3268174437.61,186.0184,0,0.0864
PAM0046,Money Market,2022-08,0.006386,0.007445,-0.001059,3280289525.99,187.2059,0,0.2846
PAM0046,Money Market,2022-09,0.007605,0.007348,0.000257,3297483327.69,188.631,0,0.3391
PAM0046,Money Market,2022-10,-0.001396,-0.001061,-0.000335,3324485609.27,188.3663,0,-0.0991
PAM0046,Money Market,2022-11,-0.000925,0.000278,-0.001203,3328510762.32,178.3333,3,-0.05
PAM0046,Money Market,2022-12,0.008461,0.008748,-0.000287,3353827905.72,179.8456,0,0.4396
PAM0046,Money Market,2023-01,0.00457,0.006166,-0.001596,3367634803.58,189.6994,1,0.213
PAM0046,Money Market,2023-02,0.01435,0.013252,0.001098,3429875378.02,182.8145,1,0.6687
