transaction_id,fund_id,transaction_date,transaction_type,amount,currency,counterparty,status
TXN00011558,PAM0035,2023-08-22,Subscription,4518944.15,USD,CP009,Settled
TXN00011559,PAM0035,2023-08-06,Redemption,-2210729.94,USD,CP016,Settled
TXN00011560,PAM0035,2023-08-30,Dividend,-192933.61,USD,CP021,Settled
TXN00011561,PAM0035,2023-08-23,Subscription,4768370.07,USD,CP011,Settled
TXN00011562,PAM0035,2023-08-31,Redemption,-2200851.2,USD,CP044,Settled
TXN00011563,PAM0035,2023-08-15,Dividend,-154881.12,USD,CP002,Settled
TXN00011564,PAM0035,2023-08-06,Management Fee,-449740.26,USD,CP039,Settled
TXN00011565,PAM0035,2023-09-18,Management Fee,-396893.15,USD,CP011,Settled
TXN00011566,PAM0035,2023-09-04,Performance Fee,-51678.73,USD,CP002,Settled
TXN00011567,PAM0035,2023-09-28,Redemption,-2365400.86,USD,CP040,Settled
TXN00011568,PAM0035,2023-09-14,Subscription,1042334.14,USD,CP018,Settled
TXN00011569,PAM0035,2023-09-30,Performance Fee,0.0,USD,CP006,Settled
TXN00011570,PAM0035,2023-09-03,Dividend,-499848.83,USD,CP013,Settled
TXN00011571,PAM0035,2023-09-16,Expense,-37655.24,USD,CP016,Settled
TXN00011572,PAM0035,2023-09-11,Performance Fee,0.0,USD,CP037,Settled
TXN00011573,PAM0035,2023-10-22,Dividend,-248618.96,USD,CP040,Settled
TXN00011574,PAM0035,2023-10-05,Subscription,4020232.99,USD,CP030,Settled
TXN00011575,PAM0035,2023-10-31,Subscription,4106518.13,USD,CP035,Settled
TXN00011576,PAM0035,2023-11-04,Redemption,-2365504.91,USD,CP013,Settled
TXN00011577,PAM0035,2023-11-04,Subscription,3890613.39,USD,CP036,Settled
TXN00011578,PAM0035,2023-11-26,Subscription,4899702.4,USD,CP003,Settled
TXN00011579,PAM0035,2023-11-09,Redemption,-2614953.08,USD,CP041,Settled
TXN00011580,PAM0035,2023-11-21,Dividend,-467528.22,USD,CP022,Settled
TXN00011581,PAM0035,2023-11-09,Redemption,-1763575.43,USD,CP028,Settled
TXN00011582,PAM0035,2023-11-29,Subscription,2298463.36,USD,CP021,Settled
TXN00011583,PAM0035,2023-12-11,Redemption,-1572764.01,USD,CP025,Settled
TXN00011584,PAM0035,2023-12-20,Redemption,-506099.91,USD,CP045,Settled
TXN00011585,PAM0035,2023-12-16,Subscription,179535.68,USD,CP023,Settled
TXN00011586,PAM0035,2024-01-09,Management Fee,-418466.52,USD,CP044,Settled
TXN00011587,PAM0035,2024-01-10,Dividend,-450105.8,USD,CP018,Settled
TXN00011588,PAM0035,2024-01-15,Subscription,1997211.73,USD,CP033,Settled
TXN00011589,PAM0035,2024-01-13,Management Fee,-465377.28,USD,CP040,Settled
TXN00011590,PAM0035,2024-02-05,Management Fee,-420381.34,USD,CP019,Settled
TXN00011591,PAM0035,2024-02-22,Dividend,-127600.61,USD,CP002,Settled
TXN00011592,PAM0035,2024-02-04,Redemption,-2108918.97,USD,CP046,Settled
TXN00011593,PAM0035,2024-03-10,Redemption,-239739.66,USD,CP028,Settled
TXN00011594,PAM0035,2024-03-19,Subscription,3211158.17,USD,CP006,Settled
TXN00011595,PAM0035,2024-03-21,Performance Fee,-132076.23,USD,CP019,Settled
TXN00011596,PAM0035,2024-03-15,Management Fee,-427484.7,USD,CP012,Settled
TXN00011597,PAM0035,2024-03-16,Subscription,3517869.4,USD,CP009,Settled
TXN00011598,PAM0035,2024-03-31,Subscription,367189.97,USD,CP041,Settled
TXN00011599,PAM0035,2024-03-22,Performance Fee,0.0,USD,CP023,Settled
TXN00011600,PAM0035,2024-04-16,Redemption,-1381682.21,USD,CP031,Settled
TXN00011601,PAM0035,2024-04-03,Management Fee,-431621.97,USD,CP007,Settled
TXN00011602,PAM0035,2024-04-04,Performance Fee,0.0,USD,CP032,Settled
TXN00011603,PAM0035,2024-05-12,Expense,-26590.3,USD,CP018,Settled
TXN00011604,PAM0035,2024-05-29,Dividend,-91981.89,USD,CP039,Settled
TXN00011605,PAM0035,2024-05-07,Management Fee,-404446.21,USD,CP048,Settled
TXN00011606,PAM0035,2024-05-05,Subscription,3652049.33,USD,CP039,Settled
TXN00011607,PAM0035,2024-05-08,Subscription,2147428.92,USD,CP048,Settled
TXN00011608,PAM0035,2024-05-30,Performance Fee,-136599.43,USD,CP018,Settled
TXN00011609,PAM0035,2024-05-09,Subscription,3181929.08,USD,CP024,Settled
TXN00011610,PAM0035,2024-05-07,Dividend,-166948.33,USD,CP046,Settled
TXN00011611,PAM0035,2024-06-28,Management Fee,-422689.99,USD,CP028,Settled
TXN00011612,PAM0035,2024-06-29,Redemption,-2515864.33,USD,CP026,Settled
TXN00011613,PAM0035,2024-06-28,Redemption,-794657.89,USD,CP046,Settled
TXN00011614,PAM0035,2024-06-17,Subscription,228135.59,USD,CP046,Settled
TXN00011615,PAM0035,2024-06-15,Redemption,-2621821.63,USD,CP019,Settled
TXN00011616,PAM0035,2024-07-30,Redemption,-2629233.89,USD,CP014,Settled
TXN00011617,PAM0035,2024-07-25,Performance Fee,0.0,USD,CP016,Settled
TXN00011618,PAM0035,2024-07-15,Subscription,2618622.25,USD,CP024,Settled
TXN00011619,PAM0035,2024-07-20,Redemption,-494723.04,USD,CP035,Settled
TXN00011620,PAM0035,2024-08-15,Subscription,3318160.34,USD,CP004,Settled
TXN00011621,PAM0035,2024-08-13,Subscription,3668047.54,USD,CP014,Settled
TXN00011622,PAM0035,2024-08-30,Subscription,2791149.19,USD,CP001,Settled
TXN00011623,PAM0035,2024-08-11,Redemption,-2488963.76,USD,CP049,Settled
TXN00011624,PAM0035,2024-08-14,Performance Fee,0.0,USD,CP018,Settled
TXN00011625,PAM0035,2024-08-25,Management Fee,-409997.27,USD,CP011,Settled
TXN00011626,PAM0035,2024-08-23,Subscription,2048458.83,USD,CP024,Settled
TXN00011627,PAM0035,2024-08-08,Redemption,-2836337.9,USD,CP031,Settled
TXN00011628,PAM0035,2024-09-19,Management Fee,-439916.81,USD,CP042,Settled
TXN00011629,PAM0035,2024-09-03,Expense,-11225.77,USD,CP037,Settled
TXN00011630,PAM0035,2024-09-09,Management Fee,-389622.37,USD,CP040,Settled
TXN00011631,PAM0035,2024-09-04,Redemption,-904856.65,USD,CP029,Settled
TXN00011632,PAM0035,2024-10-31,Dividend,-383954.83,USD,CP040,Settled
TXN00011633,PAM0035,2024-10-23,Performance Fee,0.0,USD,CP011,Settled
TXN00011634,PAM0035,2024-10-10,Subscription,741119.89,USD,CP023,Settled
TXN00011635,PAM0035,2024-10-28,Management Fee,-414104.44,USD,CP021,Settled
TXN00011636,PAM0035,2024-10-11,Redemption,-1417892.44,USD,CP012,Settled
TXN00011637,PAM0035,2024-10-25,Subscription,2232200.45,USD,CP012,Settled
TXN00011638,PAM0035,2024-10-20,Performance Fee,0.0,USD,CP046,Settled
TXN00011639,PAM0035,2024-11-27,Subscription,3958055.79,USD,CP030,Settled
TXN00011640,PAM0035,2024-11-03,Performance Fee,0.0,USD,CP013,Settled
TXN00011641,PAM0035,2024-11-20,Subscription,828260.0,USD,CP038,Settled
TXN00011642,PAM0035,2024-11-05,Subscription,1941076.83,USD,CP039,Settled
TXN00011643,PAM0035,2024-12-04,Management Fee,-393356.57,USD,CP035,Settled
TXN00011644,PAM0035,2024-12-08,Dividend,-77348.31,USD,CP043,Settled
TXN00011645,PAM0035,2024-12-13,Subscription,4195356.98,USD,CP001,Settled
TXN00011646,PAM0036,2020-01-30,Redemption,-2817456.78,USD,CP001,Settled
TXN00011647,PAM0036,2020-01-13,Subscription,2936907.8,USD,CP003,Settled
TXN00011648,PAM0036,2020-01-24,Subscription,2586064.98,USD,CP048,Settled
TXN00011649,PAM0036,2020-01-30,Performance Fee,-76405.43,USD,CP036,Settled
TXN00011650,PAM0036,2020-01-28,Performance Fee,0.0,USD,CP030,Settled
TXN00011651,PAM0036,2020-01-08,Dividend,-134527.97,USD,CP010,Settled
TXN00011652,PAM0036,2020-01-04,Redemption,-2301184.32,USD,CP035,Settled
TXN00011653,PAM0036,2020-02-25,Subscription,707280.58,USD,CP030,Settled
TXN00011654,PAM0036,2020-02-16,Expense,-31345.91,USD,CP006,Settled
TXN00011655,PAM0036,2020-02-18,Subscription,3265817.73,USD,CP032,Settled
TXN00011656,PAM0036,2020-02-21,Expense,-6736.51,USD,CP011,Settled
TXN00011657,PAM0036,2020-02-04,Redemption,-1737405.52,USD,CP047,Settled
TXN00011658,PAM0036,2020-02-17,Management Fee,-572801.41,USD,CP026,Settled
TXN00011659,PAM0036,2020-02-06,Redemption,-2470260.25,USD,CP048,Settled
TXN00011660,PAM0036,2020-03-08,Redemption,-447960.33,USD,CP013,Settled
TXN00011661,PAM0036,2020-03-31,Subscription,148251.96,USD,CP011,Settled
TXN00011662,PAM0036,2020-03-07,Subscription,1919176.27,USD,CP026,Settled
TXN00011663,PAM0036,2020-03-27,Dividend,-58632.66,USD,CP037,Settled
TXN00011664,PAM0036,2020-03-15,Management Fee,-536851.36,USD,CP010,Settled
TXN00011665,PAM0036,2020-03-26,Dividend,-358500.76,USD,CP047,Settled
TXN00011666,PAM0036,2020-04-10,Performance Fee,0.0,USD,CP046,Settled
TXN00011667,PAM0036,2020-04-22,Subscription,263693.29,USD,CP029,Settled
TXN00011668,PAM0036,2020-04-04,Redemption,-1686580.04,USD,CP037,Settled
TXN00011669,PAM0036,2020-04-19,Redemption,-505306.17,USD,CP024,Settled
TXN00011670,PAM0036,2020-05-05,Expense,-30711.7,USD,CP029,Settled
TXN00011671,PAM0036,2020-05-16,Subscription,1892487.36,USD,CP012,Settled
TXN00011672,PAM0036,2020-05-14,Dividend,-493094.49,USD,CP034,Settled
TXN00011673,PAM0036,2020-05-30,Redemption,-2429848.71,USD,CP021,Pending
TXN00011674,PAM0036,2020-06-06,Management Fee,-541844.51,USD,CP021,Settled
TXN00011675,PAM0036,2020-06-25,Management Fee,-593865.2,USD,CP003,Settled
TXN00011676,PAM0036,2020-06-24,Dividend,-216191.39,USD,CP037,Settled
TXN00011677,PAM0036,2020-07-18,Dividend,-136548.52,USD,CP017,Settled
TXN00011678,PAM0036,2020-07-06,Performance Fee,-186558.23,USD,CP005,Settled
TXN00011679,PAM0036,2020-07-07,Management Fee,-541350.58,USD,CP011,Settled
TXN00011680,PAM0036,2020-07-20,Redemption,-1980524.19,USD,CP014,Settled
TXN00011681,PAM0036,2020-07-11,Redemption,-1412702.58,USD,CP040,Settled
TXN00011682,PAM0036,2020-08-31,Subscription,3064029.8,USD,CP032,Settled
TXN00011683,PAM0036,2020-08-11,Dividend,-219002.31,USD,CP005,Settled
TXN00011684,PAM0036,2020-08-17,Subscription,2048863.1,USD,CP009,Settled
TXN00011685,PAM0036,2020-08-08,Management Fee,-566569.44,USD,CP047,Settled
TXN00011686,PAM0036,2020-08-28,Subscription,3003694.79,USD,CP032,Settled
TXN00011687,PAM0036,2020-08-31,Expense,-46960.19,USD,CP045,Settled
TXN00011688,PAM0036,2020-08-31,Redemption,-2370279.22,USD,CP005,Settled
TXN00011689,PAM0036,2020-08-23,Redemption,-2472902.18,USD,CP028,Settled
TXN00011690,PAM0036,2020-09-24,Redemption,-2069624.13,USD,CP028,Settled
TXN00011691,PAM0036,2020-09-24,Subscription,242227.99,USD,CP012,Settled
TXN00011692,PAM0036,2020-09-16,Redemption,-2423489.98,USD,CP044,Settled
TXN00011693,PAM0036,2020-09-15,Subscription,1812771.75,USD,CP007,Settled
TXN00011694,PAM0036,2020-10-22,Redemption,-1439790.45,USD,CP040,Settled
TXN00011695,PAM0036,2020-10-30,Expense,-30200.64,USD,CP022,Settled
TXN00011696,PAM0036,2020-10-25,Redemption,-2086358.34,USD,CP047,Settled
TXN00011697,PAM0036,2020-10-21,Performance Fee,-97747.3,USD,CP033,Settled
TXN00011698,PAM0036,2020-10-31,Expense,-9580.74,USD,CP011,Settled
TXN00011699,PAM0036,2020-10-17,Redemption,-584345.37,USD,CP012,Settled
TXN00011700,PAM0036,2020-10-06,Subscription,366617.27,USD,CP048,Settled
TXN00011701,PAM0036,2020-11-23,Management Fee,-525277.33,USD,CP030,Settled
TXN00011702,PAM0036,2020-11-27,Management Fee,-552896.1,USD,CP014,Settled
TXN00011703,PAM0036,2020-11-18,Management Fee,-530237.72,USD,CP018,Settled
TXN00011704,PAM0036,2020-11-25,Subscription,1332906.57,USD,CP046,Settled
TXN00011705,PAM0036,2020-12-12,Management Fee,-557408.85,USD,CP025,Settled
TXN00011706,PAM0036,2020-12-09,Dividend,-310431.76,USD,CP015,Settled
TXN00011707,PAM0036,2020-12-31,Performance Fee,-53297.46,USD,CP040,Settled
TXN00011708,PAM0036,2020-12-25,Subscription,3054136.04,USD,CP043,Settled
TXN00011709,PAM0036,2021-01-22,Dividend,-115612.17,USD,CP026,Settled
TXN00011710,PAM0036,2021-01-15,Expense,-34118.54,USD,CP040,Settled
TXN00011711,PAM0036,2021-01-04,Subscription,2793873.34,USD,CP042,Settled
TXN00011712,PAM0036,2021-01-18,Redemption,-478830.12,USD,CP027,Settled
TXN00011713,PAM0036,2021-02-07,Performance Fee,0.0,USD,CP009,Settled
TXN00011714,PAM0036,2021-02-08,Dividend,-253396.52,USD,CP045,Settled
TXN00011715,PAM0036,2021-02-14,Management Fee,-515356.43,USD,CP031,Settled
TXN00011716,PAM0036,2021-02-11,Redemption,-1403871.31,USD,CP042,Settled
TXN00011717,PAM0036,2021-02-07,Subscription,1650513.19,USD,CP048,Settled
TXN00011718,PAM0036,2021-02-09,Redemption,-1588753.26,USD,CP040,Settled
TXN00011719,PAM0036,2021-03-08,Redemption,-2700001.22,USD,CP014,Settled
TXN00011720,PAM0036,2021-03-20,Redemption,-2076621.66,USD,CP035,Settled
TXN00011721,PAM0036,2021-03-10,Redemption,-655407.4,USD,CP040,Settled
TXN00011722,PAM0036,2021-03-22,Subscription,4901304.48,USD,CP020,Settled
TXN00011723,PAM0036,2021-04-20,Subscription,3888114.79,USD,CP019,Settled
TXN00011724,PAM0036,2021-04-14,Subscription,3840589.18,USD,CP030,Settled
TXN00011725,PAM0036,2021-04-26,Management Fee,-609968.52,USD,CP037,Settled
TXN00011726,PAM0036,2021-05-14,Dividend,-338931.45,USD,CP018,Settled
TXN00011727,PAM0036,2021-05-30,Subscription,3384231.16,USD,CP043,Settled
TXN00011728,PAM0036,2021-05-18,Expense,-5790.94,USD,CP032,Settled
TXN00011729,PAM0036,2021-05-12,Subscription,407088.14,USD,CP017,Settled
TXN00011730,PAM0036,2021-05-27,Management Fee,-522907.32,USD,CP048,Settled
TXN00011731,PAM0036,2021-05-08,Expense,-41658.42,USD,CP034,Settled
TXN00011732,PAM0036,2021-06-20,Management Fee,-607093.92,USD,CP021,Settled
TXN00011733,PAM0036,2021-06-22,Management Fee,-538659.49,USD,CP043,Settled
TXN00011734,PAM0036,2021-06-05,Redemption,-2790123.6,USD,CP012,Settled
TXN00011735,PAM0036,2021-07-30,Subscription,3134125.28,USD,CP042,Settled
TXN00011736,PAM0036,2021-07-06,Subscription,1483979.67,USD,CP036,Settled
TXN00011737,PAM0036,2021-07-15,Management Fee,-551733.38,USD,CP011,Pending
TXN00011738,PAM0036,2021-07-17,Redemption,-1481823.08,USD,CP044,Settled
TXN00011739,PAM0036,2021-07-13,Redemption,-1045888.27,USD,CP002,Settled
TXN00011740,PAM0036,2021-07-04,Subscription,2609796.29,USD,CP010,Settled
TXN00011741,PAM0036,2021-08-21,Redemption,-246161.48,USD,CP008,Settled
TXN00011742,PAM0036,2021-08-24,Redemption,-2934682.98,USD,CP017,Settled
TXN00011743,PAM0036,2021-08-05,Performance Fee,-125992.3,USD,CP022,Settled
TXN00011744,PAM0036,2021-08-21,Dividend,-223215.04,USD,CP003,Settled
TXN00011745,PAM0036,2021-08-31,Dividend,-269460.39,USD,CP048,Settled
TXN00011746,PAM0036,2021-09-23,Subscription,2602542.34,USD,CP021,Settled
TXN00011747,PAM0036,2021-09-06,Expense,-5779.41,USD,CP015,Settled
TXN00011748,PAM0036,2021-09-25,Subscription,4043476.34,USD,CP012,Settled
TXN00011749,PAM0036,2021-09-21,Subscription,4620542.23,USD,CP012,Settled
TXN00011750,PAM0036,2021-10-13,Expense,-44093.46,USD,CP034,Settled
TXN00011751,PAM0036,2021-10-15,Performance Fee,0.0,USD,CP032,Settled
TXN00011752,PAM0036,2021-10-27,Subscription,2328641.53,USD,CP003,Settled
TXN00011753,PAM0036,2021-10-19,Subscription,1276445.22,USD,CP014,Settled
TXN00011754,PAM0036,2021-10-11,Redemption,-1088861.38,USD,CP006,Settled
TXN00011755,PAM0036,2021-10-16,Dividend,-349514.38,USD,CP043,Settled
TXN00011756,PAM0036,2021-10-15,Subscription,4280299.23,USD,CP014,Settled
TXN00011757,PAM0036,2021-10-24,Dividend,-358408.41,USD,CP049,Settled
TXN00011758,PAM0036,2021-11-16,Dividend,-265719.13,USD,CP021,Settled
TXN00011759,PAM0036,2021-11-21,Redemption,-2840867.63,USD,CP011,Settled
TXN00011760,PAM0036,2021-11-29,Management Fee,-553560.57,USD,CP022,Settled
TXN00011761,PAM0036,2021-11-05,Redemption,-435699.41,USD,CP017,Settled
TXN00011762,PAM0036,2021-11-16,Subscription,4092844.9,USD,CP032,Settled
TXN00011763,PAM0036,2021-11-22,Performance Fee,0.0,USD,CP016,Settled
TXN00011764,PAM0036,2021-12-22,Redemption,-1681919.2,USD,CP001,Settled
TXN00011765,PAM0036,2021-12-18,Dividend,-209443.38,USD,CP044,Settled
TXN00011766,PAM0036,2021-12-18,Subscription,1899773.18,USD,CP034,Settled
TXN00011767,PAM0036,2021-12-30,Subscription,2076342.72,USD,CP036,Settled
TXN00011768,PAM0036,2021-12-24,Redemption,-2043543.25,USD,CP018,Settled
TXN00011769,PAM0036,2021-12-04,Redemption,-1148487.82,USD,CP047,Settled
TXN00011770,PAM0036,2021-12-29,Subscription,556480.57,USD,CP041,Settled
TXN00011771,PAM0036,2022-01-21,Dividend,-52208.14,USD,CP032,Settled
TXN00011772,PAM0036,2022-01-20,Performance Fee,0.0,USD,CP046,Settled
TXN00011773,PAM0036,2022-01-27,Subscription,1626052.54,USD,CP013,Settled
TXN00011774,PAM0036,2022-01-07,Expense,-9871.63,USD,CP025,Settled
TXN00011775,PAM0036,2022-02-13,Redemption,-1725932.28,USD,CP028,Settled
TXN00011776,PAM0036,2022-02-14,Redemption,-2068229.25,USD,CP018,Settled
TXN00011777,PAM0036,2022-02-11,Subscription,3923852.34,USD,CP023,Settled
TXN00011778,PAM0036,2022-03-28,Subscription,180682.56,USD,CP049,Settled
TXN00011779,PAM0036,2022-03-14,Expense,-16795.12,USD,CP038,Settled
TXN00011780,PAM0036,2022-03-10,Dividend,-364416.75,USD,CP006,Settled
TXN00011781,PAM0036,2022-03-29,Subscription,3394559.56,USD,CP030,Pending
TXN00011782,PAM0036,2022-03-29,Subscription,1844537.37,USD,CP018,Settled
TXN00011783,PAM0036,2022-04-04,Subscription,3035079.32,USD,CP049,Settled
TXN00011784,PAM0036,2022-04-14,Redemption,-2023113.84,USD,CP005,Settled
TXN00011785,PAM0036,2022-04-03,Subscription,1119717.43,USD,CP010,Settled
TXN00011786,PAM0036,2022-04-18,Dividend,-225020.03,USD,CP028,Settled
TXN00011787,PAM0036,2022-04-13,Redemption,-2443334.63,USD,CP033,Settled
TXN00011788,PAM0036,2022-04-12,Dividend,-61345.38,USD,CP018,Settled
TXN00011789,PAM0036,2022-05-25,Management Fee,-532539.72,USD,CP019,Settled
TXN00011790,PAM0036,2022-05-07,Subscription,690006.31,USD,CP015,Settled
TXN00011791,PAM0036,2022-05-18,Redemption,-1815712.03,USD,CP015,Settled
TXN00011792,PAM0036,2022-05-14,Redemption,-2819480.51,USD,CP009,Pending
TXN00011793,PAM0036,2022-06-07,Subscription,3566904.38,USD,CP018,Settled
TXN00011794,PAM0036,2022-06-29,Redemption,-2671117.45,USD,CP010,Settled
TXN00011795,PAM0036,2022-06-24,Redemption,-2226878.61,USD,CP002,Settled
TXN00011796,PAM0036,2022-06-30,Subscription,2190310.27,USD,CP022,Settled
TXN00011797,PAM0036,2022-06-20,Redemption,-2939817.33,USD,CP033,Settled
TXN00011798,PAM0036,2022-07-16,Management Fee,-534634.42,USD,CP046,Settled
TXN00011799,PAM0036,2022-07-19,Subscription,4719310.93,USD,CP004,Settled
TXN00011800,PAM0036,2022-07-07,Subscription,3946180.89,USD,CP002,Settled
TXN00011801,PAM0036,2022-07-22,Performance Fee,0.0,USD,CP039,Settled
TXN00011802,PAM0036,2022-07-04,Redemption,-2787877.91,USD,CP041,Settled
TXN00011803,PAM0036,2022-08-07,Performance Fee,-85301.83,USD,CP026,Settled
TXN00011804,PAM0036,2022-08-07,Dividend,-315071.61,USD,CP033,Settled
TXN00011805,PAM0036,2022-08-17,Dividend,-193373.8,USD,CP010,Settled
TXN00011806,PAM0036,2022-08-09,Subscription,1174930.87,USD,CP045,Settled
TXN00011807,PAM0036,2022-08-06,Redemption,-819193.04,USD,CP037,Settled
TXN00011808,PAM0036,2022-09-30,Subscription,3997896.14,USD,CP044,Settled
TXN00011809,PAM0036,2022-09-18,Redemption,-2824216.6,USD,CP027,Pending
TXN00011810,PAM0036,2022-09-17,Redemption,-1160904.32,USD,CP041,Settled
TXN00011811,PAM0036,2022-09-20,Subscription,245345.69,USD,CP040,Settled
TXN00011812,PAM0036,2022-09-05,Redemption,-1551581.32,USD,CP006,Settled
TXN00011813,PAM0036,2022-09-04,Redemption,-571871.26,USD,CP018,Settled
TXN00011814,PAM0036,2022-09-17,Redemption,-1906829.34,USD,CP036,Settled
TXN00011815,PAM0036,2022-09-13,Subscription,1180182.2,USD,CP029,Settled
TXN00011816,PAM0036,2022-10-27,Subscription,1989383.23,USD,CP018,Settled
TXN00011817,PAM0036,2022-10-13,Subscription,4327481.68,USD,CP018,Pending
TXN00011818,PAM0036,2022-10-16,Expense,-13727.04,USD,CP040,Settled
TXN00011819,PAM0036,2022-10-29,Dividend,-388149.79,USD,CP046,Settled
TXN00011820,PAM0036,2022-11-16,Subscription,359898.38,USD,CP025,Settled
TXN00011821,PAM0036,2022-11-16,Management Fee,-547394.23,USD,CP046,Settled
TXN00011822,PAM0036,2022-11-22,Redemption,-1828162.77,USD,CP033,Settled
TXN00011823,PAM0036,2022-11-08,Dividend,-464485.19,USD,CP046,Settled
TXN00011824,PAM0036,2022-11-10,Dividend,-497780.77,USD,CP029,Settled
TXN00011825,PAM0036,2022-11-28,Subscription,1651590.65,USD,CP047,Settled
TXN00011826,PAM0036,2022-11-05,Management Fee,-553815.82,USD,CP001,Settled
TXN00011827,PAM0036,2022-12-23,Subscription,2455408.42,USD,CP010,Settled
TXN00011828,PAM0036,2022-12-05,Redemption,-1997755.03,USD,CP029,Settled
TXN00011829,PAM0036,2022-12-10,Dividend,-454471.22,USD,CP040,Settled
TXN00011830,PAM0036,2022-12-24,Redemption,-626098.81,USD,CP013,Settled
TXN00011831,PAM0036,2022-12-08,Management Fee,-527534.13,USD,CP042,Settled
TXN00011832,PAM0036,2022-12-24,Subscription,4015882.45,USD,CP015,Settled
TXN00011833,PAM0036,2022-12-26,Dividend,-198109.81,USD,CP013,Settled
TXN00011834,PAM0036,2022-12-30,Performance Fee,-134964.83,USD,CP009,Settled
TXN00011835,PAM0036,2023-01-25,Expense,-32847.27,USD,CP034,Settled
TXN00011836,PAM0036,2023-01-30,Dividend,-179491.42,USD,CP010,Settled
TXN00011837,PAM0036,2023-01-11,Management Fee,-600986.71,USD,CP032,Settled
TXN00011838,PAM0036,2023-01-28,Subscription,4252510.86,USD,CP016,Settled
TXN00011839,PAM0036,2023-01-15,Redemption,-1026211.26,USD,CP032,Settled
TXN00011840,PAM0036,2023-01-16,Dividend,-67277.65,USD,CP010,Settled
TXN00011841,PAM0036,2023-01-19,Redemption,-1641382.05,USD,CP026,Settled
TXN00011842,PAM0036,2023-02-18,Performance Fee,0.0,USD,CP004,Settled
TXN00011843,PAM0036,2023-02-24,Subscription,935466.89,USD,CP033,Settled
TXN00011844,PAM0036,2023-02-19,Subscription,2949100.92,USD,CP028,Settled
TXN00011845,PAM0036,2023-02-15,Dividend,-416840.69,USD,CP034,Settled
TXN00011846,PAM0036,2023-02-24,Expense,-45863.62,USD,CP033,Settled
TXN00011847,PAM0036,2023-03-19,Redemption,-2440721.61,USD,CP014,Settled
TXN00011848,PAM0036,2023-03-04,Performance Fee,-81822.12,USD,CP042,Settled
TXN00011849,PAM0036,2023-03-19,Redemption,-1836413.14,USD,CP016,Settled
TXN00011850,PAM0036,2023-03-28,Subscription,2008822.75,USD,CP041,Settled
TXN00011851,PAM0036,2023-03-09,Redemption,-1402701.32,USD,CP003,Settled
TXN00011852,PAM0036,2023-03-06,Redemption,-2817843.74,USD,CP008,Settled
TXN00011853,PAM0036,2023-03-16,Management Fee,-522973.44,USD,CP008,Settled
TXN00011854,PAM0036,2023-03-29,Subscription,955461.54,USD,CP022,Settled
TXN00011855,PAM0036,2023-04-21,Subscription,3941280.17,USD,CP029,Settled
TXN00011856,PAM0036,2023-04-11,Dividend,-260865.95,USD,CP012,Settled
TXN00011857,PAM0036,2023-04-26,Expense,-17711.44,USD,CP028,Settled
TXN00011858,PAM0036,2023-04-21,Subscription,2715987.4,USD,CP049,Settled
TXN00011859,PAM0036,2023-04-21,Dividend,-494276.5,USD,CP044,Settled
TXN00011860,PAM0036,2023-04-18,Redemption,-2405110.88,USD,CP012,Settled
TXN00011861,PAM0036,2023-04-13,Redemption,-1877223.22,USD,CP014,Settled
TXN00011862,PAM0036,2023-04-16,Management Fee,-599840.85,USD,CP046,Settled
TXN00011863,PAM0036,2023-05-28,Management Fee,-527492.19,USD,CP023,Settled
TXN00011864,PAM0036,2023-05-21,Expense,-41138.08,USD,CP041,Settled
TXN00011865,PAM0036,2023-05-14,Redemption,-1998122.19,USD,CP005,Settled
TXN00011866,PAM0036,2023-05-20,Redemption,-823958.72,USD,CP046,Settled
TXN00011867,PAM0036,2023-05-15,Performance Fee,0.0,USD,CP004,Settled
TXN00011868,PAM0036,2023-05-27,Subscription,352116.84,USD,CP011,Settled
TXN00011869,PAM0036,2023-06-16,Management Fee,-606614.31,USD,CP025,Settled
TXN00011870,PAM0036,2023-06-25,Subscription,1767240.14,USD,CP031,Settled
TXN00011871,PAM0036,2023-06-25,Subscription,1600541.48,USD,CP017,Settled
TXN00011872,PAM0036,2023-07-13,Dividend,-282699.35,USD,CP023,Settled
TXN00011873,PAM0036,2023-07-18,Redemption,-2271066.02,USD,CP017,Settled
TXN00011874,PAM0036,2023-07-05,Redemption,-658930.26,USD,CP009,Settled
TXN00011875,PAM0036,2023-08-13,Redemption,-2965198.52,USD,CP026,Settled
TXN00011876,PAM0036,2023-08-08,Performance Fee,0.0,USD,CP027,Settled
TXN00011877,PAM0036,2023-08-25,Dividend,-220717.81,USD,CP041,Settled
TXN00011878,PAM0036,2023-08-11,Subscription,621444.27,USD,CP029,Settled
TXN00011879,PAM0036,2023-08-13,Redemption,-893185.21,USD,CP046,Settled
TXN00011880,PAM0036,2023-08-28,Dividend,-229864.24,USD,CP037,Settled
TXN00011881,PAM0036,2023-08-19,Management Fee,-573759.13,USD,CP039,Settled
TXN00011882,PAM0036,2023-09-20,Subscription,1766206.82,USD,CP014,Settled
TXN00011883,PAM0036,2023-09-25,Management Fee,-616307.66,USD,CP014,Settled
TXN00011884,PAM0036,2023-09-05,Redemption,-855568.02,USD,CP040,Settled
TXN00011885,PAM0036,2023-09-28,Redemption,-1971046.86,USD,CP010,Settled
TXN00011886,PAM0036,2023-09-24,Performance Fee,-34894.23,USD,CP019,Settled
TXN00011887,PAM0036,2023-09-11,Management Fee,-522666.5,USD,CP017,Settled
