trade_id,fund_id,trade_date,security,security_type,direction,quantity,price,notional,commission,status
TRD00019527,PAM0042,2023-03-18,BRK.B,Equity,Buy,8623,258.6007,2229913.48,1055.11,Settled
TRD00019528,PAM0042,2024-12-26,JPM,Equity,Sell,6683,420.8088,2812265.38,1748.43,Settled
TRD00019529,PAM0042,2023-08-03,HY_CORP,Fixed Income,Buy,2539,375.6838,953861.28,663.0,Settled
TRD00019530,PAM0042,2020-01-24,GOOGL,Equity,Sell,5619,23.5164,132138.91,20.29,Settled
TRD00019531,PAM0042,2023-04-17,HY_CORP,Fixed Income,Sell,239,103.3508,24700.84,5.78,Settled
TRD00019532,PAM0042,2021-06-30,GS,Equity,Sell,1883,340.0777,640366.28,506.5,Settled
TRD00019533,PAM0042,2024-07-15,BRK.B,Equity,Buy,2334,400.0995,933832.3,553.01,Settled
TRD00019534,PAM0042,2023-11-18,BTC,Alternative,Buy,7696,411.3246,3165553.76,2937.71,Settled
TRD00019535,PAM0042,2023-03-25,GOOGL,Equity,Buy,6610,363.7432,2404342.28,1564.4,Settled
TRD00019536,PAM0042,2022-01-28,BRK.B,Equity,Buy,4001,198.4876,794148.98,104.07,Settled
TRD00019537,PAM0042,2024-02-10,AMZN,Equity,Sell,4303,78.558,338035.12,72.5,Settled
TRD00019538,PAM0042,2023-09-02,AMZN,Equity,Buy,7889,19.5518,154243.95,149.32,Settled
TRD00019539,PAM0042,2023-01-18,TIPS,Fixed Income,Sell,9646,281.128,2711760.89,898.13,Settled
TRD00019540,PAM0042,2022-03-19,AMZN,Equity,Sell,8507,329.4493,2802625.37,2493.09,Settled
TRD00019541,PAM0042,2022-01-31,AAPL,Equity,Sell,1307,145.385,190018.17,144.78,Settled
TRD00019542,PAM0042,2024-10-13,BTC,Alternative,Buy,3540,207.7431,735410.75,180.42,Settled
TRD00019543,PAM0042,2022-08-13,AAPL,Equity,Buy,1451,428.7702,622145.51,594.32,Settled
TRD00019544,PAM0042,2020-09-18,AAPL,Equity,Sell,4669,326.969,1526618.14,1467.36,Failed
TRD00019545,PAM0042,2021-09-04,GOOGL,Equity,Sell,6962,399.6008,2782020.98,1697.81,Settled
TRD00019546,PAM0042,2022-07-27,US2Y,Fixed Income,Sell,3558,461.7191,1642796.65,1064.92,Settled
TRD00019547,PAM0042,2021-03-27,US10Y,Fixed Income,Buy,5294,413.1281,2187100.01,1217.98,Settled
TRD00019548,PAM0042,2023-12-09,BTC,Alternative,Sell,2658,458.0166,1217407.99,894.57,Settled
TRD00019549,PAM0042,2022-01-22,META,Equity,Buy,2142,243.3091,521168.0,327.9,Settled
TRD00019550,PAM0042,2023-04-16,OIL,Alternative,Sell,2207,136.4782,301207.4,177.61,Settled
TRD00019551,PAM0042,2023-10-03,US2Y,Fixed Income,Buy,7892,151.516,1195764.04,627.44,Settled
TRD00019552,PAM0042,2022-03-01,OIL,Alternative,Buy,6237,194.7852,1214875.59,878.09,Settled
TRD00019553,PAM0042,2022-05-26,BRK.B,Equity,Buy,2360,457.5272,1079764.26,732.08,Settled
TRD00019554,PAM0042,2022-02-25,META,Equity,Sell,3146,209.2317,658242.96,211.46,Settled
TRD00019555,PAM0042,2024-04-02,TIPS,Fixed Income,Buy,6713,208.5941,1400291.95,939.84,Settled
TRD00019556,PAM0042,2021-02-04,JPM,Equity,Sell,6811,153.8525,1047889.29,648.34,Settled
TRD00019557,PAM0042,2021-02-01,GOOGL,Equity,Sell,3102,244.0273,756972.7,731.53,Settled
TRD00019558,PAM0042,2024-05-20,GS,Equity,Buy,5732,240.5237,1378682.02,1030.42,Settled
TRD00019559,PAM0042,2022-10-20,US10Y,Fixed Income,Sell,5107,50.2427,256589.31,148.09,Settled
TRD00019560,PAM0042,2024-04-28,AAPL,Equity,Buy,6242,68.4861,427490.15,249.21,Settled
TRD00019561,PAM0042,2024-03-21,AMZN,Equity,Sell,2167,374.668,811905.54,156.82,Settled
TRD00019562,PAM0042,2021-01-08,TIPS,Fixed Income,Sell,3584,225.085,806704.74,415.56,Settled
TRD00019563,PAM0042,2023-09-20,TIPS,Fixed Income,Buy,5678,305.8,1736332.41,1568.83,Settled
TRD00019564,PAM0042,2023-08-09,AAPL,Equity,Sell,1708,248.7927,424937.91,124.08,Settled
TRD00019565,PAM0042,2022-10-03,META,Equity,Sell,331,434.9912,143982.1,95.19,Settled
TRD00019566,PAM0042,2022-08-26,US2Y,Fixed Income,Sell,3387,406.437,1376602.26,514.27,Settled
TRD00019567,PAM0042,2024-06-24,META,Equity,Sell,7387,112.5837,831656.1,300.9,Settled
TRD00019568,PAM0042,2024-11-25,GOLD,Alternative,Buy,1495,450.8863,674075.02,106.95,Settled
TRD00019569,PAM0042,2020-01-19,GS,Equity,Buy,9174,354.9345,3256168.75,3199.04,Settled
TRD00019570,PAM0042,2022-09-01,MSFT,Equity,Buy,348,105.9709,36877.88,30.33,Settled
TRD00019571,PAM0042,2024-08-18,GOOGL,Equity,Buy,4457,128.3458,572037.26,506.19,Settled
TRD00019572,PAM0042,2022-04-23,JPM,Equity,Buy,8018,62.2973,499500.12,377.43,Pending
TRD00019573,PAM0042,2022-08-23,HY_CORP,Fixed Income,Buy,3483,99.3168,345920.42,129.69,Pending
TRD00019574,PAM0042,2023-05-14,OIL,Alternative,Buy,207,250.1145,51773.69,12.55,Settled
TRD00019575,PAM0042,2020-03-17,OIL,Alternative,Sell,7432,342.8824,2548301.98,831.18,Settled
TRD00019576,PAM0042,2021-08-07,GS,Equity,Sell,2788,54.0417,150668.22,42.17,Settled
TRD00019577,PAM0042,2022-09-27,IG_CORP,Fixed Income,Buy,7723,31.4881,243182.35,122.98,Settled
TRD00019578,PAM0042,2023-06-26,AAPL,Equity,Buy,7779,429.2176,3338883.51,1540.91,Settled
TRD00019579,PAM0042,2021-07-03,US10Y,Fixed Income,Sell,333,434.054,144539.99,20.55,Settled
TRD00019580,PAM0042,2023-12-22,GS,Equity,Buy,9055,223.043,2019654.2,804.75,Settled
TRD00019581,PAM0042,2024-05-14,OIL,Alternative,Buy,7442,70.7,526149.04,244.55,Settled
TRD00019582,PAM0042,2024-10-19,BRK.B,Equity,Sell,7241,478.3285,3463576.7,1550.7,Settled
TRD00019583,PAM0042,2021-02-12,BTC,Alternative,Sell,8064,301.0553,2427710.23,781.25,Settled
TRD00019584,PAM0042,2023-03-24,AMZN,Equity,Sell,4427,348.1697,1541347.13,861.37,Settled
TRD00019585,PAM0042,2023-02-07,HY_CORP,Fixed Income,Buy,5784,185.1867,1071120.05,936.01,Settled
TRD00019586,PAM0042,2023-07-15,US2Y,Fixed Income,Buy,8559,362.7812,3105044.59,769.09,Settled
TRD00019587,PAM0042,2024-04-02,AMZN,Equity,Sell,1688,107.4049,181299.55,82.03,Settled
TRD00019588,PAM0042,2020-01-09,MSFT,Equity,Sell,844,379.4116,320223.41,297.21,Settled
TRD00019589,PAM0042,2021-08-24,JPM,Equity,Sell,743,95.0617,70630.85,53.54,Settled
TRD00019590,PAM0042,2022-02-10,US2Y,Fixed Income,Buy,8650,313.5705,2712384.85,2622.09,Settled
TRD00019591,PAM0042,2022-06-14,GOLD,Alternative,Buy,3461,42.7539,147971.36,15.88,Settled
TRD00019592,PAM0042,2020-09-29,JPM,Equity,Buy,3364,315.6672,1061904.33,959.47,Settled
TRD00019593,PAM0042,2023-07-03,HY_CORP,Fixed Income,Sell,8164,124.8095,1018945.09,567.32,Settled
TRD00019594,PAM0042,2020-11-25,JPM,Equity,Buy,9502,298.9586,2840704.74,1564.13,Settled
TRD00019595,PAM0042,2020-10-13,GOOGL,Equity,Buy,9688,317.458,3075533.2,2166.83,Pending
TRD00019596,PAM0042,2021-05-17,AMZN,Equity,Buy,6942,445.3677,3091742.35,2175.45,Settled
TRD00019597,PAM0042,2021-01-31,US2Y,Fixed Income,Sell,5478,478.6397,2621988.48,1149.39,Settled
TRD00019598,PAM0042,2020-01-15,MSFT,Equity,Sell,9885,464.0676,4587308.09,829.96,Settled
TRD00019599,PAM0042,2022-05-08,MSFT,Equity,Buy,3870,21.4754,83109.84,71.73,Settled
TRD00019600,PAM0042,2022-12-28,AMZN,Equity,Buy,6236,346.3426,2159792.34,423.13,Settled
TRD00019601,PAM0042,2021-09-12,GOLD,Alternative,Sell,1121,268.0599,300495.12,247.77,Settled
TRD00019602,PAM0042,2022-04-13,GOOGL,Equity,Sell,7156,22.1127,158238.48,119.7,Settled
TRD00019603,PAM0042,2022-06-21,AMZN,Equity,Sell,4207,397.3133,1671496.94,1341.19,Settled
TRD00019604,PAM0042,2024-12-26,GS,Equity,Sell,2002,153.9902,308288.46,218.14,Settled
TRD00019605,PAM0042,2024-10-11,TIPS,Fixed Income,Buy,7914,195.6047,1548015.74,281.95,Settled
TRD00019606,PAM0042,2022-07-13,META,Equity,Buy,2372,449.9639,1067314.48,844.12,Settled
TRD00019607,PAM0042,2021-08-30,META,Equity,Sell,1274,289.6631,369030.74,288.69,Settled
TRD00019608,PAM0042,2023-08-20,GS,Equity,Sell,3770,226.6757,854567.54,753.99,Settled
TRD00019609,PAM0042,2020-11-03,BTC,Alternative,Sell,424,261.4942,110873.55,102.17,Settled
TRD00019610,PAM0042,2020-01-08,US2Y,Fixed Income,Buy,3288,102.4361,336810.0,65.86,Settled
TRD00019611,PAM0042,2024-04-19,GS,Equity,Sell,8159,11.7594,95944.64,80.24,Settled
TRD00019612,PAM0042,2022-01-04,GOOGL,Equity,Sell,6914,208.5622,1441999.01,781.51,Settled
TRD00019613,PAM0042,2020-01-25,HY_CORP,Fixed Income,Sell,1202,24.2405,29137.08,26.76,Settled
TRD00019614,PAM0042,2020-11-27,OIL,Alternative,Sell,2725,70.1641,191197.05,180.19,Settled
TRD00019615,PAM0042,2023-09-12,BRK.B,Equity,Sell,7078,243.4642,1723239.94,733.05,Settled
TRD00019616,PAM0042,2024-07-26,TIPS,Fixed Income,Sell,3372,107.8844,363786.12,129.52,Settled
TRD00019617,PAM0042,2022-12-27,BTC,Alternative,Sell,4589,98.4217,451657.21,57.33,Settled
TRD00019618,PAM0042,2021-06-19,MSFT,Equity,Buy,714,382.0903,272812.46,132.63,Settled
TRD00019619,PAM0042,2022-12-28,US2Y,Fixed Income,Sell,8763,35.1658,308157.63,97.31,Settled
TRD00019620,PAM0042,2024-11-16,AMZN,Equity,Sell,6819,289.6767,1975305.71,925.36,Settled
TRD00019621,PAM0042,2023-04-20,JPM,Equity,Sell,5535,239.5625,1325978.29,1127.16,Settled
TRD00019622,PAM0042,2020-03-24,META,Equity,Buy,5935,27.8428,165246.9,82.07,Settled
TRD00019623,PAM0042,2024-10-16,GOLD,Alternative,Buy,6803,289.9197,1972323.83,1647.56,Pending
TRD00019624,PAM0042,2020-08-12,AMZN,Equity,Sell,6531,291.7844,1905643.73,828.53,Settled
TRD00019625,PAM0042,2024-03-03,JPM,Equity,Sell,4873,253.4234,1234932.01,687.97,Settled
TRD00019626,PAM0042,2023-09-02,META,Equity,Sell,3692,251.6028,928917.36,93.12,Settled
TRD00019627,PAM0042,2021-09-01,META,Equity,Buy,3898,188.289,733950.34,309.76,Settled
TRD00019628,PAM0042,2020-04-08,OIL,Alternative,Buy,7226,10.4912,75809.77,52.12,Settled
TRD00019629,PAM0042,2020-07-10,GS,Equity,Sell,5103,85.3947,435769.18,372.05,Settled
TRD00019630,PAM0042,2021-09-19,GOLD,Alternative,Sell,8872,43.083,382232.17,240.07,Settled
TRD00019631,PAM0042,2020-11-09,GOOGL,Equity,Sell,3510,56.4767,198233.07,35.17,Settled
TRD00019632,PAM0042,2024-11-06,US2Y,Fixed Income,Buy,8905,134.9735,1201938.89,1039.24,Settled
TRD00019633,PAM0042,2020-04-22,GS,Equity,Sell,3426,65.1099,223066.67,56.05,Settled
TRD00019634,PAM0042,2023-05-24,US2Y,Fixed Income,Buy,6933,45.0067,312031.59,308.27,Settled
TRD00019635,PAM0042,2024-06-05,AMZN,Equity,Buy,9559,81.0841,775082.48,544.79,Settled
TRD00019636,PAM0042,2023-08-17,META,Equity,Buy,2142,301.2757,645332.46,188.3,Settled
TRD00019637,PAM0042,2020-10-29,JPM,Equity,Sell,2011,306.997,617370.89,431.79,Settled
TRD00019638,PAM0042,2021-12-27,BTC,Alternative,Sell,7621,325.4147,2479985.72,886.47,Settled
TRD00019639,PAM0042,2020-02-07,AMZN,Equity,Sell,6429,145.6938,936665.72,268.61,Settled
TRD00019640,PAM0042,2022-07-31,US2Y,Fixed Income,Sell,5331,136.5479,727936.71,457.54,Settled
TRD00019641,PAM0042,2022-05-02,US10Y,Fixed Income,Buy,2323,241.981,562121.93,477.95,Pending
TRD00019642,PAM0042,2020-05-31,US10Y,Fixed Income,Buy,1768,27.8142,49175.55,7.48,Settled
TRD00019643,PAM0042,2024-12-22,TIPS,Fixed Income,Sell,1002,261.4226,261945.44,230.34,Settled
TRD00019644,PAM0042,2022-06-29,OIL,Alternative,Buy,1153,346.2778,399258.35,107.42,Settled
TRD00019645,PAM0042,2022-05-16,AMZN,Equity,Sell,5569,46.1034,256749.6,28.03,Settled
TRD00019646,PAM0042,2023-05-06,US10Y,Fixed Income,Sell,6782,83.9033,569032.21,250.27,Settled
TRD00019647,PAM0042,2021-08-23,JPM,Equity,Sell,6705,423.8012,2841587.25,2427.07,Settled
TRD00019648,PAM0042,2020-02-17,BTC,Alternative,Buy,8371,397.1061,3324175.45,2257.32,Settled
TRD00019649,PAM0042,2020-09-07,TIPS,Fixed Income,Buy,5965,366.5818,2186660.35,2011.41,Pending
TRD00019650,PAM0042,2022-05-28,US10Y,Fixed Income,Sell,7653,358.3022,2742086.7,754.66,Settled
TRD00019651,PAM0042,2022-08-27,META,Equity,Sell,4228,242.6159,1025780.04,404.06,Settled
TRD00019652,PAM0042,2023-03-02,HY_CORP,Fixed Income,Sell,8029,475.565,3818311.54,2784.69,Settled
TRD00019653,PAM0042,2022-06-26,US10Y,Fixed Income,Buy,2047,292.5417,598832.79,189.78,Settled
TRD00019654,PAM0042,2021-05-26,MSFT,Equity,Buy,245,92.2161,22592.94,19.41,Settled
TRD00019655,PAM0042,2023-06-13,META,Equity,Sell,2150,445.6395,958124.99,477.34,Settled
TRD00019656,PAM0042,2020-11-24,US2Y,Fixed Income,Buy,4017,355.9935,1430025.73,458.23,Settled
TRD00019657,PAM0042,2021-03-04,BRK.B,Equity,Sell,598,302.6972,181012.92,52.59,Settled
TRD00019658,PAM0042,2021-02-18,META,Equity,Buy,5316,416.9119,2216303.84,1137.39,Settled
TRD00019659,PAM0042,2022-08-05,AMZN,Equity,Buy,5782,49.4478,285907.32,269.52,Settled
TRD00019660,PAM0042,2023-01-20,JPM,Equity,Sell,3329,63.8673,212614.27,97.29,Settled
TRD00019661,PAM0042,2021-03-08,TIPS,Fixed Income,Sell,453,302.5749,137066.42,18.64,Settled
TRD00019662,PAM0042,2020-12-07,JPM,Equity,Sell,3380,332.6799,1124458.21,790.75,Settled
TRD00019663,PAM0042,2020-07-24,US2Y,Fixed Income,Sell,2245,104.5381,234688.09,177.72,Settled
TRD00019664,PAM0042,2020-08-28,US10Y,Fixed Income,Buy,4479,24.9908,111933.92,28.22,Settled
TRD00019665,PAM0042,2022-11-09,US2Y,Fixed Income,Buy,701,419.1981,293857.89,231.61,Settled
TRD00019666,PAM0042,2023-09-17,BTC,Alternative,Buy,5944,68.2851,405886.85,191.06,Settled
TRD00019667,PAM0042,2024-06-17,GOLD,Alternative,Buy,5657,420.3959,2378179.36,968.96,Settled
TRD00019668,PAM0042,2023-06-01,JPM,Equity,Buy,4082,22.4463,91625.82,38.95,Settled
TRD00019669,PAM0042,2022-02-03,MSFT,Equity,Buy,4625,239.6459,1108362.36,760.95,Settled
TRD00019670,PAM0042,2023-01-29,MSFT,Equity,Sell,581,445.2952,258716.53,176.56,Settled
TRD00019671,PAM0042,2021-10-31,AAPL,Equity,Buy,8235,374.6693,3085401.59,1331.36,Settled
TRD00019672,PAM0042,2022-01-02,IG_CORP,Fixed Income,Sell,7275,367.5544,2673958.61,1585.73,Settled
TRD00019673,PAM0042,2023-11-07,IG_CORP,Fixed Income,Buy,4973,191.1362,950520.11,161.56,Settled
TRD00019674,PAM0042,2024-03-04,US2Y,Fixed Income,Buy,8194,213.5008,1749425.67,364.48,Settled
TRD00019675,PAM0042,2024-12-21,HY_CORP,Fixed Income,Buy,1161,360.0592,418028.77,122.61,Settled
TRD00019676,PAM0042,2022-10-09,HY_CORP,Fixed Income,Buy,2862,133.2286,381300.39,185.4,Settled
TRD00019677,PAM0042,2023-01-31,GS,Equity,Sell,2756,213.9129,589543.84,528.51,Pending
TRD00019678,PAM0042,2020-11-26,META,Equity,Sell,9273,207.4696,1923865.34,1876.77,Settled
TRD00019679,PAM0042,2020-02-19,BRK.B,Equity,Sell,9740,331.437,3228195.91,3053.99,Settled
TRD00019680,PAM0042,2023-01-22,MSFT,Equity,Buy,3470,339.4774,1177986.65,997.81,Settled
TRD00019681,PAM0042,2021-11-24,META,Equity,Buy,1092,34.0386,37170.17,33.17,Settled
TRD00019682,PAM0042,2023-01-08,TIPS,Fixed Income,Buy,1071,326.3237,349492.65,165.21,Settled
TRD00019683,PAM0042,2020-03-16,GOLD,Alternative,Buy,2942,25.8387,76017.42,25.67,Settled
TRD00019684,PAM0042,2023-10-29,GOLD,Alternative,Sell,3364,226.1623,760809.92,694.38,Settled
TRD00019685,PAM0042,2022-03-22,OIL,Alternative,Buy,1445,417.2685,602952.92,416.65,Settled
TRD00019686,PAM0042,2021-11-15,BTC,Alternative,Sell,6277,366.097,2297990.61,1760.76,Settled
TRD00019687,PAM0042,2022-06-25,BTC,Alternative,Sell,5687,185.9322,1057396.58,349.79,Settled
TRD00019688,PAM0042,2020-10-06,META,Equity,Buy,5282,362.2804,1913565.09,1119.01,Settled
TRD00019689,PAM0042,2021-05-09,AAPL,Equity,Buy,4188,290.6509,1217246.08,219.4,Settled
TRD00019690,PAM0042,2021-10-24,US2Y,Fixed Income,Sell,3335,368.9559,1230467.93,831.28,Settled
TRD00019691,PAM0042,2020-04-02,META,Equity,Buy,9908,94.7447,938730.04,290.86,Settled
TRD00019692,PAM0042,2024-02-17,GS,Equity,Sell,1812,305.9523,554385.49,389.72,Pending
TRD00019693,PAM0042,2023-09-11,MSFT,Equity,Sell,4213,176.7944,744834.82,151.3,Settled
TRD00019694,PAM0042,2024-10-23,BTC,Alternative,Sell,6646,12.3855,82313.89,60.88,Settled
TRD00019695,PAM0042,2023-10-16,AMZN,Equity,Sell,1951,384.6447,750441.79,550.33,Settled
TRD00019696,PAM0042,2023-07-04,BRK.B,Equity,Sell,3789,282.5111,1070434.43,444.68,Settled
TRD00019697,PAM0042,2024-09-16,META,Equity,Buy,6637,328.9595,2183304.5,1902.5,Settled
TRD00019698,PAM0042,2024-06-06,IG_CORP,Fixed Income,Sell,3482,492.5457,1715044.16,1418.8,Settled
TRD00019699,PAM0042,2020-05-29,TIPS,Fixed Income,Sell,8633,136.468,1178128.13,436.99,Settled
TRD00019700,PAM0042,2024-08-28,BRK.B,Equity,Sell,4705,135.7635,638767.1,68.76,Settled
TRD00019701,PAM0042,2023-10-29,GOLD,Alternative,Buy,9583,279.9036,2682316.6,2609.58,Settled
TRD00019702,PAM0042,2021-10-21,META,Equity,Sell,375,291.7169,109393.83,49.63,Settled
TRD00019703,PAM0042,2023-05-21,GOLD,Alternative,Buy,6586,207.923,1369380.77,553.23,Settled
TRD00019704,PAM0042,2023-04-13,META,Equity,Sell,8463,81.9891,693873.64,530.15,Settled
TRD00019705,PAM0042,2022-12-02,OIL,Alternative,Sell,1771,434.2516,769059.66,100.19,Settled
TRD00019706,PAM0042,2021-02-01,BTC,Alternative,Sell,7828,68.6306,537240.66,60.56,Settled
TRD00019707,PAM0042,2023-09-06,GS,Equity,Sell,6965,294.0747,2048230.11,994.14,Settled
TRD00019708,PAM0042,2022-04-07,AAPL,Equity,Buy,668,218.6529,146060.15,109.25,Settled
TRD00019709,PAM0042,2020-04-18,HY_CORP,Fixed Income,Buy,7446,276.5193,2058962.52,503.18,Settled
TRD00019710,PAM0042,2021-02-24,GS,Equity,Sell,6587,175.2504,1154374.4,426.8,Settled
TRD00019711,PAM0042,2021-04-07,BTC,Alternative,Sell,4944,135.5255,670037.96,96.17,Settled
TRD00019712,PAM0042,2020-11-23,JPM,Equity,Buy,1312,82.6206,108398.25,35.96,Settled
TRD00019713,PAM0042,2023-11-20,TIPS,Fixed Income,Sell,480,235.7188,113145.04,79.5,Settled
TRD00019714,PAM0042,2023-05-29,AAPL,Equity,Sell,559,96.6547,54029.99,16.15,Settled
TRD00019715,PAM0042,2022-02-09,JPM,Equity,Sell,7261,427.0115,3100530.16,555.45,Settled
TRD00019716,PAM0042,2023-05-04,BTC,Alternative,Buy,2155,22.7501,49026.42,17.45,Settled
TRD00019717,PAM0042,2021-08-21,MSFT,Equity,Sell,1379,233.7585,322352.98,57.4,Settled
TRD00019718,PAM0042,2022-11-19,GOOGL,Equity,Sell,9188,424.3934,3899326.75,1587.56,Settled
TRD00019719,PAM0042,2021-09-03,GS,Equity,Buy,5823,448.7682,2613177.43,2461.71,Settled
TRD00019720,PAM0042,2024-02-01,TIPS,Fixed Income,Sell,5579,154.7879,863561.85,600.2,Settled
TRD00019721,PAM0042,2020-03-18,GOOGL,Equity,Sell,1604,265.8261,426385.07,116.22,Settled
TRD00019722,PAM0042,2023-09-02,MSFT,Equity,Buy,3558,449.8006,1600390.67,857.15,Settled
TRD00019723,PAM0042,2024-12-01,OIL,Alternative,Sell,3546,68.6855,243558.91,104.61,Settled
TRD00019724,PAM0042,2021-07-22,META,Equity,Buy,811,294.9719,239222.2,223.61,Settled
TRD00019725,PAM0042,2023-04-27,US2Y,Fixed Income,Sell,9547,191.1865,1825257.9,1796.19,Settled
TRD00019726,PAM0042,2021-08-06,IG_CORP,Fixed Income,Buy,9225,350.0895,3229575.85,2131.13,Settled
TRD00019727,PAM0042,2021-08-23,AAPL,Equity,Buy,8217,295.917,2431549.73,818.89,Settled
TRD00019728,PAM0042,2021-02-03,HY_CORP,Fixed Income,Buy,286,416.8824,119228.36,96.4,Settled
TRD00019729,PAM0042,2021-03-19,AAPL,Equity,Sell,9195,22.5272,207137.64,201.13,Settled
TRD00019730,PAM0042,2024-01-28,OIL,Alternative,Sell,8712,44.4166,386957.22,241.38,Settled
TRD00019731,PAM0042,2020-04-14,GS,Equity,Sell,581,190.2527,110536.82,81.64,Settled
TRD00019732,PAM0042,2022-07-31,TIPS,Fixed Income,Sell,8305,408.1573,3389746.14,2522.68,Settled
TRD00019733,PAM0042,2022-03-05,OIL,Alternative,Buy,8339,378.4741,3156095.17,2748.13,Settled
TRD00019734,PAM0042,2021-06-28,AAPL,Equity,Sell,6417,51.6281,331297.53,39.94,Settled
TRD00019735,PAM0042,2020-04-23,US10Y,Fixed Income,Buy,9246,455.2685,4209412.71,1059.1,Settled
TRD00019736,PAM0042,2022-11-25,GOOGL,Equity,Sell,7833,280.1622,2194510.24,405.01,Settled
TRD00019737,PAM0042,2021-04-13,MSFT,Equity,Buy,3986,258.7494,1031375.02,453.4,Settled
TRD00019738,PAM0042,2022-04-19,HY_CORP,Fixed Income,Buy,3697,276.6571,1022801.12,793.07,Settled
TRD00019739,PAM0042,2021-03-06,GOLD,Alternative,Buy,8669,102.7777,890979.89,664.26,Settled
TRD00019740,PAM0042,2021-03-26,US2Y,Fixed Income,Sell,2741,278.3539,762967.9,708.38,Settled
TRD00019741,PAM0042,2022-02-13,GOOGL,Equity,Sell,4230,417.2553,1764989.88,537.6,Settled
TRD00019742,PAM0042,2022-05-14,MSFT,Equity,Sell,2628,51.0513,134162.89,74.01,Settled
TRD00019743,PAM0042,2020-02-14,BRK.B,Equity,Buy,3400,252.5914,858810.68,542.71,Settled
TRD00019744,PAM0042,2023-06-25,US10Y,Fixed Income,Sell,2749,490.746,1349060.79,1189.56,Settled
TRD00019745,PAM0042,2020-12-02,US2Y,Fixed Income,Buy,1901,287.8222,547150.0,404.9,Settled
TRD00019746,PAM0042,2021-11-29,GS,Equity,Buy,6254,224.1828,1402039.23,535.36,Settled
TRD00019747,PAM0042,2023-09-04,GS,Equity,Sell,8881,233.6299,2074867.24,1555.88,Settled
TRD00019748,PAM0042,2022-03-27,HY_CORP,Fixed Income,Buy,7463,416.5639,3108816.34,3063.46,Settled
TRD00019749,PAM0042,2022-08-04,GS,Equity,Buy,4962,333.7626,1656130.0,630.78,Settled
TRD00019750,PAM0042,2021-03-18,HY_CORP,Fixed Income,Buy,6881,116.9039,804415.71,614.4,Settled
TRD00019751,PAM0042,2022-06-20,IG_CORP,Fixed Income,Sell,4851,237.6223,1152705.82,334.7,Settled
TRD00019752,PAM0042,2021-06-19,AAPL,Equity,Sell,1370,135.5853,185751.93,138.0,Settled
TRD00019753,PAM0042,2022-08-27,IG_CORP,Fixed Income,Sell,6537,285.7016,1867631.48,685.38,Settled
TRD00019754,PAM0042,2023-04-24,BRK.B,Equity,Buy,8888,206.1076,1831884.5,438.89,Settled
TRD00019755,PAM0042,2021-12-25,TIPS,Fixed Income,Buy,5446,37.2962,203115.18,76.51,Settled
TRD00019756,PAM0042,2022-04-15,HY_CORP,Fixed Income,Sell,5801,222.317,1289661.02,383.84,Settled
TRD00019757,PAM0042,2023-02-21,BTC,Alternative,Sell,9884,124.0863,1226468.66,994.89,Settled
TRD00019758,PAM0042,2024-05-25,JPM,Equity,Sell,1869,30.2222,56485.36,12.19,Settled
TRD00019759,PAM0042,2021-10-31,AMZN,Equity,Buy,6849,435.5423,2983029.27,2842.88,Settled
TRD00019760,PAM0042,2023-01-09,US2Y,Fixed Income,Sell,833,400.1721,333343.38,295.17,Settled
TRD00019761,PAM0042,2020-03-22,OIL,Alternative,Sell,9388,340.2009,3193805.69,2560.65,Settled
TRD00019762,PAM0042,2022-03-24,META,Equity,Buy,8360,101.8189,851206.13,124.92,Settled
TRD00019763,PAM0042,2020-09-03,BRK.B,Equity,Buy,7838,285.9938,2241619.2,2180.43,Settled
TRD00019764,PAM0042,2020-08-13,GOLD,Alternative,Sell,7256,401.7779,2915300.55,649.71,Settled
TRD00019765,PAM0042,2020-11-01,BTC,Alternative,Buy,5452,165.0965,900105.85,389.57,Settled
TRD00019766,PAM0042,2022-02-12,IG_CORP,Fixed Income,Buy,3047,467.0102,1422979.93,441.29,Pending
TRD00019767,PAM0042,2023-06-05,AMZN,Equity,Buy,5018,395.3308,1983769.72,1442.02,Settled
TRD00019768,PAM0042,2021-05-28,OIL,Alternative,Sell,2838,88.1337,250123.34,58.94,Settled
TRD00019769,PAM0042,2023-12-01,GOLD,Alternative,Sell,5501,398.1025,2189961.92,2102.65,Failed
TRD00019770,PAM0042,2023-11-27,HY_CORP,Fixed Income,Buy,8107,352.8988,2860950.63,2221.93,Settled
TRD00019771,PAM0042,2020-07-24,META,Equity,Sell,4235,438.5381,1857208.75,1530.04,Settled
TRD00019772,PAM0042,2020-05-12,GS,Equity,Sell,2091,361.0265,754906.52,330.93,Settled
TRD00019773,PAM0042,2020-01-08,JPM,Equity,Buy,1204,32.7128,39386.24,5.89,Settled
TRD00019774,PAM0042,2024-12-16,GOLD,Alternative,Buy,2058,236.2661,486235.62,246.46,Settled
TRD00019775,PAM0042,2022-12-17,HY_CORP,Fixed Income,Buy,3385,215.0845,728060.91,133.18,Settled
TRD00019776,PAM0042,2023-07-08,AAPL,Equity,Sell,3693,327.5094,1209492.21,814.05,Settled
TRD00019777,PAM0042,2024-01-16,GOOGL,Equity,Buy,6256,413.4308,2586423.06,918.92,Settled
TRD00019778,PAM0042,2021-01-04,AMZN,Equity,Sell,5159,14.5083,74848.57,50.85,Settled
